   36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000       36.5000000    
   36.5000000       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5165100       36.5000000    
   36.5000000       36.5289307       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5330505       36.5289307       36.5000000    
   36.5000000       36.5392456       36.5485229       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5495605       36.5485229       36.5392456       36.5000000    
   36.5000000       36.5482788       36.5629883       36.5658264       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5660706       36.5658264       36.5629883       36.5482788       36.5000000    
   36.5000000       36.5563965       36.5765381       36.5816956       36.5825500       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825806       36.5825500       36.5816956       36.5765381       36.5563965       36.5000000    
   36.5000000       36.5638428       36.5892944       36.5971375       36.5988464       36.5990906       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5991211       36.5990906       36.5988464       36.5971375       36.5892944       36.5638428       36.5000000    
   36.5000000       36.5707703       36.6014099       36.6121216       36.6150208       36.6155396       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6156311       36.6155396       36.6150208       36.6121216       36.6014099       36.5707703       36.5000000    
   36.5000000       36.5772400       36.6129456       36.6266785       36.6309509       36.6319580       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6321411       36.6319580       36.6309509       36.6266785       36.6129456       36.5772400       36.5000000    
   36.5000000       36.5833740       36.6239624       36.6408386       36.6466370       36.6482544       36.6486206       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486816       36.6486206       36.6482544       36.6466370       36.6408386       36.6239624       36.5833740       36.5000000    
